,time,nux_df,anue_df,nue_df
0,0.0001,10234025.747036321,1630.2039238991915,12914873.373547772
1,0.0029746521160644,224662818.15879965,46365.25536196021,294769762.0552301
2,0.0249602054289731,1809511922.271939,696083.4239702495,2288061051.7634687
