,time,nux_df,anue_df,nue_df
0,0.0001,10234023.027137708,532.172327991594,967063.0334535084
1,0.0029746521160644,224662777.1865122,15138.737220402982,22081036.101118706
2,0.0249602054289731,1809511424.827084,231738.54256272357,171716082.53623644
