,time,nux_df,anue_df,nue_df
29,0.0006023398713964,1891709.14156983,8692.371116738872,211538.62532741384
30,0.0006404438678066,1994376.0610539801,9160.740566388296,223025.699840706
31,0.0006809457949802,2103563.8303367016,9658.450880481361,235243.1502444215
32,0.000723996557612,2219690.4709311854,10187.331424249393,248237.90895989054
33,0.0007697565570124,2343201.440013177,10749.324115839368,262059.98134319248
34,0.0008183962887411,2474571.2653752505,11346.491166211965,276762.6640390899
35,0.0008700969778503,2614305.575706283,11981.021175967038,292402.7639394905
36,0.0009250512541049,2762943.3307626857,12655.23814528467,309040.8449346075
37,0.0009834638696947,2921058.9925467293,13371.608218119494,326741.4900377975
38,0.0010455524621136,3089264.908340628,14132.749121042043,345573.562280638
39,0.0011115483650471,3268214.118715506,14941.438789880307,365610.52490191086
40,0.0011816974702905,3458603.044680409,15800.624954711695,386930.7433341727
41,0.0012562611439084,3661174.457077492,16713.43538139493,409617.8528320189
42,0.0013355172000491,3876720.8194565144,17683.188083383735,433761.12363485
43,0.0014197609360427,4106087.8234042525,18713.403715033422,459455.85168170586
44,0.001509306232639,4350178.026119206,19807.815195490293,486803.79485054594
45,0.0016044867234841,4609955.146244811,20970.383753784816,515913.66152065585
46,0.0017056570381951,4886447.915310113,22205.307259869103,546901.5854472255
47,0.0018131941236612,5180755.524375216,23517.03762116059,579891.6433119683
48,0.001927498648497,5494052.007415902,24910.295576721084,615016.5444459985
49,0.0020489964958799,5827592.168787094,26390.085412637658,652418.1738558047
50,0.0021781403503325,6182717.10640847,27961.70818303146,692248.2682791163
51,0.002315411384364,6560861.215156584,29630.78502900035,734669.2649354221
52,0.0024613210512544,6963558.387721323,31403.268825486142,779854.9929399791
53,0.0026164129906591,7392450.012257509,33285.464163692675,827991.6039763468
54,0.0027812650541374,7849292.651319277,35284.050594923014,879278.4514514763
55,0.002956491458149,8335967.064254059,37406.10202254371,933929.287660326
56,0.0031427450725411,8854487.647707492,39659.10591958352,992173.1344284221
57,0.0033407198530531,9407012.883304946,42050.989888354576,1054255.688630931
58,0.003551153426902,9995855.767623315,44590.14090800827,1120440.5820825023
59,0.003774829841081,10623496.756573819,47285.43595212194,1191010.771235925
60,0.0040125824836128,11292596.689193597,50146.2639684888,1266270.1959242485
61,0.0042652971886403,12006010.306164697,53182.55583674365,1346545.2778867418
62,0.0045339155369246,12766803.247337863,56404.81010552501,1432187.0711080453
63,0.0048194383640476,13578267.42541137,59824.12873042909,1523573.0261727197
64,0.0051229294893895,14444930.028560236,63455.56634429442,1621225.088868846
65,0.0054455196797761,15371157.955419326,67313.38764589847,1725646.689304173
66,0.0057884108625624,16361318.331600238,71411.5939729844,1837341.835240822
67,0.0061528806038515,17420128.677406784,75765.0353450794,1956855.5605424051
68,0.0065402868685326,18552684.501627173,80389.46910449659,2084778.0205485425
69,0.0069520730798745,19764494.60815679,85301.6161031827,2221748.3557685525
70,0.0073897734975248,21061515.583540965,90519.21232043918,2368459.153946693
71,0.007855018933954,22450193.38449494,96061.07380944633,2525661.4358624457
72,0.0083495428306416,23937504.480288982,101947.161970837,2694169.8055933225
73,0.0088751877166441,25531003.880918212,108198.6530097758,2874868.7344695325
74,0.0094339120736092,27238876.13309183,114838.01388280344,3068718.6581549887
75,0.0100277976328127,29071406.20777828,121892.9165423534,3276925.1321441336
76,0.0106590571314074,31044067.565965056,129404.60338104896,3501294.5739147477
77,0.0113300425567821,33168557.869901262,137403.4776002815,3743209.0625338205
78,0.0120432539097478,35457627.62098515,145922.0733203913,4004179.2202760293
79,0.0128013485192026,37925172.875547945,154995.20461187605,4285856.497072158
80,0.0136071509429787,40586334.95878424,164660.17347721657,4590046.436127388
81,0.0144636634917625,43457617.20679417,174956.9040109646,4918724.332216063
82,0.0153740774152976,46567225.379175946,185935.86616470353,5275224.265481084
83,0.0163417847925492,49946862.11157029,197652.25938493677,5663306.3036247855
84,0.0173703911701307,53621558.84355455,210158.52370815366,6085989.87139798
85,0.0184637289960819,57618695.515538074,223511.15404154232,6546591.200164756
86,0.0196258718990517,61968202.2379556,237771.09376793716,7048753.126743913
87,0.0208611498660863,66739359.609981656,252978.74196445377,7600664.592224858
88,0.0221741653755746,71985255.71351746,269193.02186402725,8208726.771121332
89,0.0235698105454594,77753284.3023211,286484.7902162277,8878751.211862303
90,0.0250532853606058,84104276.88795985,304924.61506098084,9618169.211733073
91,0.0266301170472411,91181172.77849326,324541.8256900988,10444005.959928758
92,0.0283061806666507,99060477.47023878,345423.56619180087,11365738.520751886
93,0.0300877210048604,107841866.23268679,367666.91463384044,12395700.911977202
94,0.0319813758398639,117767359.48862112,391395.5758736313,13563333.58023104
95,0.0339942006730843,128960275.58561099,416742.4331044975,14884236.49367334
96,0.0361336950172165,141726654.4190062,443893.12485331745,16396214.519623363
97,0.0384078303383959,156373413.28639624,473047.74324855534,18137742.153911613
98,0.0408250797568017,173336304.02263004,504419.0554532664,20163403.6284002
99,0.0433944496163545,193274321.43262672,538243.9864650026,22555900.861434534
100,0.0461255130411345,217086767.73079538,574854.2487132765,25430048.953463703
101,0.0490284456035445,245952241.16261375,614642.3505274222,28938601.809940595
102,0.0521140632371149,281652280.60556936,658262.6732612768,33316292.08160574
103,0.055393862535207,327506949.3415587,706942.619224832,39003760.84943418
104,0.0588800635857623,388710809.973583,762870.5019390353,46697441.35347311
105,0.0625856555016954,475846953.63887936,1518810.5801698985,57813684.80136242
106,0.066524444816569,602040814.178912,2276082.793675828,76101561.60575403
107,0.0707111069258682,810979926.864104,13111958.909482036,122963693.61880004
108,0.0751612407655363,1232380643.0077844,71899190.53358017,265789404.6172815
109,0.0798914269314969,1975922214.4459124,260206120.9711529,633960716.4723959
110,0.0849192894567089,2917724568.9661684,601549929.2580061,1199065223.9707031
111,0.0902635614759262,3869604114.4947796,1043301287.4321487,1848290301.6215303
112,0.09594415502282,4821546229.34679,1582067404.7368922,2622634139.605342
113,0.1019822352195195,5768422006.629314,2231071802.515008,3484579933.745929
114,0.1084002991349902,6710359366.198287,3012539469.3426886,4382308606.889332
115,0.1152222596060656,7683792807.223233,3956465699.5107093,5313841898.075328
116,0.1224735343334382,8672643057.934875,5015383850.423179,6245258792.611887
117,0.1301811405845699,9768184584.40193,6278735280.562483,7248857987.520145
118,0.1383737958563704,10962188534.891539,7725807753.442001,8315279075.8859
119,0.1470820248727017,12216479803.755074,9299790361.937794,9414086853.098412
120,0.1563382733153642,13581545450.730326,11057531556.110723,10591834353.469032
121,0.1661770287123125,15048506751.700687,12981557477.345358,11842831497.538431
122,0.1766349489335134,16605648552.870287,15053672941.201326,13156443235.982864
123,0.1877509987732042,18245007196.214245,17257419119.49828,14531251865.922234
124,0.1995665951274378,19945921017.77633,19558052826.056553,15956708022.332113
125,0.2121257613078284,21515582119.91387,21679838805.099777,17293406793.3966
126,0.2254752910664469,22972391278.63362,23633300079.465816,18558466501.387268
127,0.2396649229430033,24322023206.42705,25416354749.026722,19762528712.8867
128,0.254747525583909,25586672576.03086,27060100705.050106,20916553284.094765
129,0.2707792947236918,26757178013.94182,28537247359.23335,22028242335.535336
130,0.2878199625626911,27844350605.881878,29867171160.005222,23107224481.750786
131,0.3059330203211465,28874101951.99853,31094729250.970467,24162341584.162395
132,0.3251859547988841,29881224437.36401,32288937495.457314,25205099519.29027
133,0.3456504998219913,30867023312.138058,33443181381.699062,26241156126.766953
134,0.3674029035133375,31837495996.433765,34566266208.796715,27274835388.355778
135,0.3905242123827513,32798443915.2281,35667174132.222694,28309812984.627262
136,0.4151005732953395,33755223032.682064,36754329052.550385,29349874467.418644
137,0.441223554443037,34712143934.98895,37833911112.51129,30397893337.495113
138,0.4689904865152881,35672290972.27456,38908844624.4321,31456355202.916195
139,0.4985048253400114,36638887272.73102,39984111108.739044,32527751597.077152
140,0.5298765373460022,37614608618.23995,41064401909.62236,33614658735.611607
141,0.5632225092829511,38601936420.91369,42152907714.83035,34719121863.78079
142,0.5986669837256415,39602497454.55696,43249603330.08388,35842608874.118935
143,0.6363420219849549,40617967476.16846,44356240867.11482,36986754663.74507
144,0.6763879961504276,41650531985.412254,45477213992.950676,38153738184.78887
145,0.7189541120976422,42702039043.37879,46615029036.769554,39345482464.12022
146,0.7641989654091118,43773823737.42972,47769979605.01342,40563340779.62051
147,0.8122911322799389,44866751459.874214,48942343062.817345,41808131870.85136
148,0.863409797609884,45982046308.2917,50134294526.78532,43081289917.30915
149,0.9177454226220328,47120957050.623146,51347401080.40785,44384294884.98991
150,0.9755004544955148,48284903903.75031,52582400621.26202,45718627302.65072
151,1.0368900806562715,49475050324.435524,53839848734.724724,47085482977.686714
152,1.1021430305362618,50692255920.04571,55121302842.96054,48485991283.95814
153,1.1715024277883397,51937581078.61912,56428496765.78346,49921497893.9082
154,1.2452266961320566,53211541564.20083,57761643803.04014,51392590730.212234
155,1.3235905222054385,54515267071.21432,59120421154.97519,52900537684.21902
156,1.4068858790101912,55849266068.84337,60504700207.81896,54445989959.4715
157,1.495423113763558,57214602774.34886,61916783578.66851,56030292758.03686
158,1.5895321042100168,58612332037.43979,63358328066.79979,57654650418.947426
159,1.6895634877010717,60043191288.69845,64830047189.45692,59319863471.711975
160,1.7958899676225353,61507258036.30949,66330532856.27319,61026102654.239265
161,1.90890770203686,63004910276.10426,67859162693.010025,62773918651.64536
162,2.0290377797144146,64536660289.39321,69416985847.30226,64564072862.27875
163,2.156727789053219,66103310116.44608,71005557853.52486,66397584164.45601
164,2.2924534857326804,67705901699.16803,72626368246.37761,68275455027.79285
165,2.436720565314818,69344758434.54286,74279430312.67905,70197961142.65463
166,2.5900665473974294,71019178336.39348,75962840705.49474,72164355385.81041
167,2.7530627783393107,72729084373.52666,77676079484.56229,74174623547.65935
168,2.926316560019396,74474799146.03088,79419760794.88899,76229205320.16927
169,3.110473412561302,76256925795.30385,81195398775.22742,78328719954.57275
170,3.306219479453876,78076385037.01077,83004692953.69847,80473640268.29677
171,3.514284084028897,79932612093.33966,84846957274.5288,82663246558.05768
172,3.735442446821024,81824987584.91908,86721010281.11264,84896861619.41147
173,3.970518573934506,83752886525.62071,88625441839.39761,87173724120.91478
174,4.220388327178317,85716435426.40746,90560537753.86201,89493903844.25754
175,4.4859826874086215,87715852607.23914,92527945115.10722,91857126914.96204
176,4.768291223237344,89751195960.2181,94528825107.76546,94262857594.89253
177,5.0683657780307865,91821930517.03366,96562885040.3155,96710387344.95041
178,5.387324388935532,93927285032.56999,98629366435.37343,99198758948.52608
179,5.726355452533427,96066261398.20918,100726393166.04263,101726743596.6953
180,6.086722152646269,98238439893.91739,102853758201.34332,104293295469.80946
181,6.46976716678764,100443622874.4164,105013056792.80774,106897049293.3287
182,6.876917668797451,102681008217.13475,107204828829.84529,109536752558.86827
183,7.309690646298365,104949494574.9781,109428499793.96146,112211096124.5885
184,7.769698552786209,107248193696.80623,111683649986.77332,114919015103.70837
185,8.258655315413288,109575316434.20757,113968610616.1236,117658070381.27332
186,8.778382720848807,111929421713.68515,116283166108.1764,120424425439.03017
187,9.330817203009252,114308665618.97269,118625910167.37422,123215530034.76936
188,9.918017057948864,116709483596.55809,120994116023.36064,126027305147.97977
189,10.542170112791956,119123927578.45114,123380534228.7138,128850245481.63548
190,11.20560187728043,121551672270.27176,125785958427.97316,131683279949.03824
191,11.910784208308094,123991684399.28897,128211475640.29073,134522798764.56912
192,12.660344519724656,126442304534.00983,130654573027.86581,137367138989.68875
193,13.457075571723797,128903212643.77307,133113217859.10568,140216768683.3973
194,14.30394587628944,131368804025.07509,135581366594.83318,143064288399.90915
195,15.204110757469294,133843001888.49504,138064392800.16022,145912631349.5425
196,16.160924107684878,136313693451.39201,140552081741.13217,148746440257.39706
197,17.177950883880392,138792443067.53552,143057967118.25327,151581337539.8895
198,18.258980390069443,141283163104.36935,145581167440.63376,154421408904.77963
